run sep e_members phi f lambda elon_min elon_max sw_speed_mean sw_speed_std gamma tinit rinit vinit mean_residual arrtime_earth mae_t me_t rmse_t mstd_t
run_032 310 21 50.0000 0.7-1 50.0000 11.6200 34.6500 552 60 0.251905 2014-03-28T01:02 45 683 0.171429 2014-03-30T01:25:48.571 7.62619 -7.62619 0.474938 0.486667
run_032 320 61 40.0000 0.7-1 50.0000 11.6448 34.0800 434 111 0.297869 2014-03-28T02:19 47 718 0.642623 2014-03-30T02:28:58.033 6.57196 -6.57196 0.760071 0.766379
run_032 330 63 30.0000 0.7-1 50.0000 10.5400 32.6600 478 129 0.310635 2014-03-28T01:02 46 769 0.749207 2014-03-29T22:13:10.476 10.8378 -10.8378 0.548242 0.552646
run_032 340 57 20.0000 0.7-1 50.0000 9.41667 30.5158 514 132 0.205965 2014-03-28T01:02 46 837 0.721053 2014-03-29T18:07:09.474 14.9404 -14.9404 0.701815 0.708053
run_032 350 61 10.0000 0.7-1 50.0000 8.58623 27.1987 505 132 0.165246 2014-03-28T01:02 48 918 0.557377 2014-03-29T15:01:44.262 18.0295 -18.0295 1.34649 1.35766
run_008 280 59 80.0000 0.7-1 50.0000 12.6900 33.6673 506 129 0.290847 2014-03-29T17:02 47 793 0.184746 2014-03-31T12:49:07.119 4.13813 -4.13813 1.21850 1.22896
run_008 290 53 70.0000 0.7-1 50.0000 12.7500 34.1719 533 118 0.230943 2014-03-29T17:02 47 812 0.250943 2014-03-31T11:13:30.566 5.73151 -5.73151 0.675525 0.681989
run_008 300 21 60.0000 0.7-1 50.0000 12.4100 34.5300 629 54 0.0533333 2014-03-29T17:02 46 812 0.328571 2014-03-31T08:53:54.286 8.05714 -8.05714 0.161633 0.165624
run_008 330 33 30.0000 0.7-1 50.0000 10.7800 32.3918 513 125 0.298485 2014-03-29T17:02 48 744 0.200000 2014-03-31T14:20:47.273 2.61061 -2.61061 0.589714 0.598858
run_008 340 66 20.0000 0.7-1 50.0000 9.49212 31.0831 443 120 0.361364 2014-03-29T17:02 46 783 0.556061 2014-03-31T16:15:21.818 1.02561 -0.702879 1.24135 1.25086
run_008 350 72 10.0000 0.7-1 50.0000 8.58958 27.9976 462 131 0.366250 2014-03-29T17:02 47 837 0.602778 2014-03-31T13:23:15.833 3.57069 -3.57069 1.91771 1.93117
run_086 290 6 70.0000 0.7-1 50.0000 13.2200 34.0900 587 46 0.121667 2014-04-13T22:19 49 688 0.300000 2014-04-15T20:49:00.000 7.75000 -7.75000 0.00000 0.00000
run_086 300 32 60.0000 0.7-1 50.0000 12.1278 34.4100 566 63 0.206562 2014-04-13T22:19 45 691 0.343750 2014-04-15T20:45:43.125 7.80969 -7.80969 0.215123 0.218565
run_086 310 51 50.0000 0.7-1 50.0000 11.7300 34.7700 470 112 0.282157 2014-04-13T21:02 45 711 0.284314 2014-04-15T21:47:29.412 6.78216 -6.78216 0.785472 0.793288
run_086 320 47 40.0000 0.7-1 50.0000 11.5332 33.4885 497 105 0.262128 2014-04-13T22:19 47 719 0.478723 2014-04-15T20:31:00.000 8.05532 -8.05532 0.629241 0.636044
run_086 330 58 30.0000 0.7-1 50.0000 10.4434 32.4922 458 119 0.306897 2014-04-13T21:02 46 748 0.381034 2014-04-15T20:36:37.241 7.96431 -7.96431 0.631340 0.636854
run_086 340 68 20.0000 0.7-1 50.0000 9.49000 30.5350 450 123 0.347353 2014-04-13T21:02 46 790 0.535294 2014-04-15T19:41:08.824 8.88941 -8.88941 1.16425 1.17291
run_086 350 72 10.0000 0.7-1 50.0000 8.57445 28.0722 462 131 0.359583 2014-04-13T21:02 47 848 0.577778 2014-04-15T17:23:07.500 11.1896 -11.1896 1.94794 1.96162
run_047 270 65 90.0000 0.7-1 50.0000 12.1600 31.9580 469 125 0.333538 2014-04-26T21:02 45 772 0.200000 2014-04-28T20:06:00.000 2.10600 1.64323 2.11914 2.13564
run_047 280 73 80.0000 0.7-1 50.0000 12.6400 33.3300 466 133 0.279178 2014-04-26T21:02 47 808 0.212329 2014-04-28T17:40:46.027 1.33452 -0.776712 1.33032 1.33952
run_047 290 76 70.0000 0.7-1 50.0000 12.7900 33.7900 475 137 0.218026 2014-04-26T21:02 48 834 0.169737 2014-04-28T15:31:04.737 2.93881 -2.93881 0.586273 0.590169
run_047 300 54 60.0000 0.7-1 50.0000 12.5700 34.8400 542 100 0.162407 2014-04-26T21:02 47 844 0.198148 2014-04-28T13:44:46.667 4.71000 -4.71000 0.261428 0.263882
run_047 310 14 50.0000 0.7-1 50.0000 11.9400 34.9800 625 51 0.0928571 2014-04-26T21:02 47 836 0.200000 2014-04-28T12:36:17.143 5.85214 -5.85214 0.241548 0.250666
run_047 320 8 40.0000 0.7-1 50.0000 11.5300 33.8800 612 61 0.0637500 2014-04-26T21:02 49 794 0.200000 2014-04-28T13:42:00.000 4.76000 -4.76000 0.00000 0.00000
run_047 330 56 30.0000 0.7-1 50.0000 10.6186 32.1475 511 134 0.197500 2014-04-26T21:02 47 840 0.473214 2014-04-28T14:28:33.214 3.98161 -3.98161 0.479314 0.483652
run_047 340 74 20.0000 0.7-1 50.0000 9.72162 30.7039 480 135 0.194730 2014-04-26T21:02 47 904 0.395946 2014-04-28T13:00:42.162 5.44662 -5.44662 0.800181 0.805643
run_047 350 76 10.0000 0.7-1 50.0000 8.82000 28.4125 475 137 0.236579 2014-04-26T21:02 48 974 0.321053 2014-04-28T12:13:45.789 6.22908 -6.22908 1.63957 1.65047
run_055 300 64 60.0000 0.7-1 50.0000 12.0300 33.9000 437 116 0.339219 2014-05-23T05:02 45 761 0.143750 2014-05-25T06:33:43.125 2.37453 -2.37453 0.852657 0.859398
run_055 310 71 50.0000 0.7-1 50.0000 12.0400 33.7800 459 129 0.320986 2014-05-23T05:02 47 794 0.343662 2014-05-25T03:11:51.549 5.73930 -5.73930 0.925859 0.932449
run_055 320 65 40.0000 0.7-1 50.0000 11.7000 33.2400 491 138 0.267692 2014-05-23T05:02 48 829 0.235385 2014-05-25T00:09:23.077 8.78000 -8.78000 0.812462 0.818785
run_055 330 73 30.0000 0.7-1 50.0000 10.4808 32.2871 483 134 0.291507 2014-05-23T05:02 46 875 0.193151 2014-05-24T23:41:22.192 9.25055 -9.25055 0.917735 0.924086
run_055 340 76 20.0000 0.7-1 50.0000 9.68001 30.0750 475 137 0.292763 2014-05-23T05:02 47 891 0.165789 2014-05-24T23:24:09.474 9.53763 -9.53763 0.937269 0.943497
run_055 350 72 10.0000 0.7-1 50.0000 8.48778 27.8218 485 133 0.238056 2014-05-23T05:02 47 876 0.166667 2014-05-24T22:32:20.000 10.4012 -10.4012 1.51857 1.52923
run_097 270 55 90.0000 0.7-1 50.0000 12.3800 31.8202 511 132 0.263818 2014-05-25T01:02 46 791 0.189091 2014-05-26T21:30:32.727 9.14509 -9.14509 2.01589 2.03447
run_097 280 49 80.0000 0.7-1 50.0000 12.5000 33.1359 540 119 0.214286 2014-05-25T01:02 47 804 0.234694 2014-05-26T20:12:12.245 10.4498 -10.4498 1.37761 1.39189
run_097 290 13 70.0000 0.7-1 50.0000 12.2600 33.9477 626 55 0.113077 2014-05-25T01:02 46 799 0.361539 2014-05-26T18:56:36.923 11.7115 -11.7115 0.461333 0.480171
run_097 320 58 40.0000 0.7-1 50.0000 11.3000 33.2800 469 121 0.315000 2014-05-25T01:02 46 742 0.412069 2014-05-27T01:03:22.759 5.59707 -5.59707 0.912356 0.920324
run_097 330 61 30.0000 0.7-1 50.0000 10.4144 32.3152 472 126 0.275246 2014-05-25T01:02 46 770 0.390164 2014-05-26T23:18:34.426 7.34574 -7.34574 0.582562 0.587397
run_097 340 38 20.0000 0.7-1 50.0000 8.84000 29.3200 475 138 0.196053 2014-05-24T23:45 46 845 0.626316 2014-05-26T18:31:34.737 12.1339 -12.1339 0.529923 0.537037
run_097 350 11 10.0000 0.7-1 50.0000 7.96000 26.0336 643 41 0.0618182 2014-05-24T23:45 47 921 0.654545 2014-05-26T11:59:32.727 18.6691 -18.6691 0.646943 0.678520
run_015 280 9 80.0000 0.7-1 50.0000 12.1800 33.7700 575 68 0.236667 2014-06-16T21:02 46 744 0.200000 2014-06-18T18:46:26.667 7.93000 -7.93000 0.111952 0.118743
run_015 290 65 70.0000 0.7-1 50.0000 12.3200 33.5443 470 121 0.276615 2014-06-16T21:02 46 765 0.133846 2014-06-18T19:50:55.385 6.85477 -6.85477 0.697814 0.703245
run_015 300 69 60.0000 0.7-1 50.0000 12.1000 33.4600 470 127 0.265797 2014-06-16T21:02 46 772 0.102898 2014-06-18T19:08:57.391 7.55420 -7.55420 0.478571 0.482077
run_015 310 18 50.0000 0.7-1 50.0000 12.2256 34.5900 598 68 0.197222 2014-06-16T22:20 47 751 0.288889 2014-06-18T17:54:13.333 8.80889 -8.80889 0.0795046 0.0818095
run_015 320 20 40.0000 0.7-1 50.0000 11.1100 33.3400 536 75 0.278000 2014-06-16T21:02 47 719 0.100000 2014-06-18T20:21:30.000 6.34550 -6.34550 0.366872 0.376402
run_015 330 66 30.0000 0.7-1 50.0000 10.3458 32.0249 443 120 0.338636 2014-06-16T21:02 46 756 0.604545 2014-06-18T21:48:50.000 4.89121 -4.89121 0.865317 0.871948
run_015 340 69 20.0000 0.7-1 50.0000 9.40130 30.0909 453 125 0.364203 2014-06-16T21:02 46 811 0.466667 2014-06-18T19:59:10.435 6.72073 -6.72073 1.33514 1.34493
run_015 350 75 10.0000 0.7-1 50.0000 8.49253 27.0623 472 136 0.349467 2014-06-16T21:02 47 861 0.454666 2014-06-18T17:04:19.200 9.63467 -9.63467 1.87018 1.88278
run_067 300 35 60.0000 0.7-1 50.0000 12.0840 34.0200 547 64 0.271714 2014-08-14T02:20 46 692 0.351429 2014-08-16T01:48:37.714 8.12971 -8.12971 0.234636 0.238062
run_067 310 40 50.0000 0.7-1 50.0000 11.8112 34.2100 520 83 0.256750 2014-08-14T02:20 46 702 0.385000 2014-08-16T01:46:18.000 8.16825 -8.16825 0.667809 0.676317
run_067 320 57 40.0000 0.7-1 50.0000 11.2000 33.3066 451 115 0.319123 2014-08-14T01:02 46 727 0.303509 2014-08-16T02:39:43.158 7.27474 -7.27474 0.865170 0.872861
run_067 330 67 30.0000 0.7-1 50.0000 10.4179 32.3200 447 121 0.331194 2014-08-14T01:02 46 759 0.565672 2014-08-16T01:08:17.015 8.80015 -8.80015 0.780177 0.786065
run_067 340 68 20.0000 0.7-1 50.0000 9.38000 30.0168 472 126 0.328088 2014-08-14T01:02 46 805 0.485294 2014-08-15T22:23:17.647 11.5521 -11.5521 1.00819 1.01569
run_067 350 73 10.0000 0.7-1 50.0000 8.50178 27.1001 483 134 0.302055 2014-08-14T01:02 47 868 0.449315 2014-08-15T19:41:55.068 14.2416 -14.2416 1.58035 1.59129
run_071 290 41 70.0000 0.7-1 50.0000 13.2800 33.9600 508 87 0.340244 2014-10-08T22:19 49 698 0.187805 2014-10-10T21:53:23.415 5.12683 -5.12683 0.657142 0.665306
run_071 300 64 60.0000 0.7-1 50.0000 12.1200 34.9900 437 116 0.292188 2014-10-08T21:02 45 727 0.312500 2014-10-10T21:47:56.250 5.22422 -5.22422 0.538832 0.543092
run_071 310 61 50.0000 0.7-1 50.0000 11.9200 34.3500 455 116 0.278361 2014-10-08T21:02 46 743 0.298361 2014-10-10T20:23:38.361 6.62967 -6.62967 0.825553 0.832404
run_071 320 43 40.0000 0.7-1 50.0000 11.3700 34.2000 476 125 0.287674 2014-10-08T21:02 47 747 0.400000 2014-10-10T19:10:36.279 7.84675 -7.84675 0.640979 0.648565
run_071 330 43 30.0000 0.7-1 50.0000 10.7800 32.6188 476 125 0.314884 2014-10-08T21:02 48 745 0.169767 2014-10-10T19:04:19.535 7.95140 -7.95140 0.502439 0.508385
run_071 340 68 20.0000 0.7-1 50.0000 9.51000 30.8725 450 123 0.332941 2014-10-08T21:02 46 782 0.629412 2014-10-10T19:20:42.353 7.67970 -7.67970 1.19642 1.20531
run_071 350 70 10.0000 0.7-1 50.0000 8.55742 27.5640 484 132 0.303714 2014-10-08T21:02 47 844 0.674286 2014-10-10T15:25:54.857 11.5931 -11.5931 1.71471 1.72709
run_034 290 76 70.0000 0.7-1 50.0000 13.4100 35.6800 475 137 0.198290 2014-11-14T09:02 49 903 0.636842 2014-11-16T00:13:18.947 2.41790 -2.41790 0.619247 0.623361
run_034 300 76 60.0000 0.7-1 50.0000 13.2900 35.4100 475 137 0.214474 2014-11-14T09:02 49 918 0.113158 2014-11-16T00:10:09.474 2.47079 -2.47079 0.513027 0.516436
run_034 310 76 50.0000 0.7-1 50.0000 12.7400 35.7200 475 137 0.155789 2014-11-14T09:02 48 920 0.0999999 2014-11-15T23:04:22.105 3.56711 -3.56711 0.627541 0.631711
run_034 320 48 40.0000 0.7-1 50.0000 11.9200 34.7400 506 140 0.138125 2014-11-14T09:02 48 890 0.135417 2014-11-15T23:14:17.500 3.40188 -3.40188 0.579683 0.585817
run_034 330 76 30.0000 0.7-1 50.0000 10.8600 33.4400 475 137 0.418290 2014-11-14T09:02 46 945 0.510526 2014-11-16T03:04:01.579 1.30658 0.423947 1.47337 1.48316
run_034 340 76 20.0000 0.7-1 50.0000 10.2200 31.3075 475 137 0.328947 2014-11-14T09:02 48 1006 0.314474 2014-11-16T00:31:55.263 2.11289 -2.11132 1.39237 1.40162
run_034 350 57 10.0000 0.7-1 50.0000 8.49000 27.9867 475 138 0.232105 2014-11-14T07:45 48 1102 0.621053 2014-11-15T20:26:34.737 6.20351 -6.20351 0.972491 0.981135
run_092 310 62 50.0000 0.7-1 50.0000 12.0500 34.6600 431 112 0.371774 2015-01-02T21:02 46 749 0.180645 2015-01-04T21:42:38.710 3.59597 -3.59597 1.04871 1.05727
run_092 320 67 40.0000 0.7-1 50.0000 11.8800 34.5701 447 121 0.357761 2015-01-02T21:02 47 785 0.383582 2015-01-04T18:56:55.522 6.35836 -6.35836 0.923881 0.930854
run_092 330 60 30.0000 0.7-1 50.0000 10.8962 33.2725 510 130 0.275500 2015-01-02T21:02 47 819 0.381666 2015-01-04T14:34:07.000 10.7402 -10.7402 0.611720 0.616883
run_092 340 76 20.0000 0.7-1 50.0000 9.91499 31.4925 475 137 0.233684 2015-01-02T21:02 46 892 0.622369 2015-01-04T12:41:07.895 12.6243 -12.6243 1.38401 1.39321
run_092 350 76 10.0000 0.7-1 50.0000 9.03499 29.0450 475 137 0.272763 2015-01-02T21:02 48 976 0.440789 2015-01-04T11:28:14.211 13.8393 -13.8393 1.97534 1.98847
run_029 290 8 70.0000 0.7-1 50.0000 12.3600 34.3500 587 61 0.172500 2015-01-17T01:02 45 711 0.300000 2015-01-18T22:10:45.000 3.84125 -3.84125 0.0562222 0.0601041
run_029 300 64 60.0000 0.7-1 50.0000 12.4700 35.0800 437 116 0.374375 2015-01-17T01:02 46 784 0.378125 2015-01-19T00:32:09.375 1.48781 -1.48719 0.961796 0.969399
run_029 310 70 50.0000 0.7-1 50.0000 12.5400 35.3500 456 127 0.394000 2015-01-17T01:02 47 828 0.314286 2015-01-18T21:48:17.143 4.21857 -4.21857 1.10175 1.10971
run_029 320 74 40.0000 0.7-1 50.0000 11.8754 34.6100 468 134 0.338784 2015-01-17T01:02 47 859 0.264865 2015-01-18T19:27:03.243 6.57378 -6.57378 0.971694 0.978326
run_029 330 76 30.0000 0.7-1 50.0000 10.8250 33.4200 475 137 0.268026 2015-01-17T01:02 46 873 0.253947 2015-01-18T17:45:28.421 8.26895 -8.26895 0.662141 0.666540
run_029 340 66 20.0000 0.7-1 50.0000 9.68848 31.5454 492 137 0.170606 2015-01-17T01:02 46 860 0.378788 2015-01-18T16:12:40.000 9.81667 -9.81667 0.946905 0.954161
run_029 350 47 10.0000 0.7-1 50.0000 8.39638 27.1785 498 137 0.306383 2015-01-17T01:02 47 873 0.200000 2015-01-18T17:26:45.957 8.58276 -8.58276 0.886760 0.896347
run_037 320 73 40.0000 0.7-1 50.0000 11.8400 34.8100 465 132 0.331781 2015-01-28T13:02 47 820 0.591781 2015-01-30T08:36:39.452 11.0956 -11.0956 0.931764 0.938212
run_037 330 71 30.0000 0.7-1 50.0000 11.1039 33.5690 487 133 0.220563 2015-01-28T13:02 48 879 0.450704 2015-01-30T04:47:43.944 14.9130 -14.9130 0.532709 0.536500
run_037 340 64 20.0000 0.7-1 50.0000 9.94905 31.2854 491 139 0.156562 2015-01-28T13:02 47 946 0.303125 2015-01-30T01:44:05.625 17.9755 -17.9755 0.481981 0.485791
run_037 350 71 10.0000 0.7-1 50.0000 8.69212 28.7517 487 133 0.162113 2015-01-28T13:02 47 1016 0.166197 2015-01-30T00:14:41.408 19.4672 -19.4672 1.12651 1.13452
run_006 300 72 60.0000 0.7-1 50.0000 12.4900 35.7200 462 130 0.309306 2015-02-02T17:02 46 777 0.686111 2015-02-04T13:43:06.667 4.38820 -4.38820 0.513391 0.516994
run_006 310 76 50.0000 0.7-1 50.0000 12.5900 35.6300 475 137 0.240658 2015-02-02T17:02 48 875 0.472368 2015-02-04T09:36:36.316 8.49645 -8.49645 0.738807 0.743716
run_006 320 60 40.0000 0.7-1 50.0000 11.9612 34.4600 496 137 0.108500 2015-02-02T17:02 48 947 0.561667 2015-02-04T04:40:17.000 13.4378 -13.4378 0.424991 0.428577
run_006 330 62 30.0000 0.7-1 50.0000 11.0552 33.9400 489 141 0.0920968 2015-02-02T17:02 48 1042 0.470968 2015-02-04T01:31:44.516 16.5821 -16.5821 0.299630 0.302076
run_006 340 59 20.0000 0.7-1 50.0000 9.75967 31.5417 482 141 0.0837288 2015-02-02T17:02 47 1141 0.242373 2015-02-03T22:48:47.797 19.3005 -19.3005 0.215142 0.216989
run_006 350 58 10.0000 0.7-1 50.0000 8.74914 28.2817 478 140 0.0831034 2015-02-02T17:02 49 1238 0.101724 2015-02-03T20:38:44.483 21.4669 -21.4669 0.547534 0.552316
run_022 270 64 90.0000 0.7-1 50.0000 12.4900 32.7002 482 132 0.273906 2015-02-14T21:02 46 800 0.348437 2015-02-16T16:51:22.500 6.93343 6.93343 2.02758 2.04361
run_022 280 67 80.0000 0.7-1 50.0000 13.0700 33.9840 491 136 0.203582 2015-02-14T21:02 48 862 0.289552 2015-02-16T13:21:42.090 3.43836 3.43836 1.23542 1.24475
run_022 290 76 70.0000 0.7-1 50.0000 13.4500 35.3200 475 137 0.127105 2015-02-14T21:02 49 915 0.234211 2015-02-16T10:25:41.053 0.569737 0.504473 0.543218 0.546827
run_022 300 39 60.0000 0.7-1 50.0000 13.5200 35.6700 590 71 0.0992308 2015-02-14T21:02 50 955 0.228205 2015-02-16T07:29:41.538 2.42872 -2.42872 0.134778 0.136540
run_022 310 12 50.0000 0.7-1 50.0000 11.8100 35.0500 647 50 0.0716667 2015-02-14T21:02 45 986 0.116667 2015-02-16T05:33:40.000 4.36667 -4.36667 0.358709 0.374659
run_022 320 50 40.0000 0.7-1 50.0000 11.2972 35.5100 512 140 0.0840000 2015-02-14T21:02 46 1040 0.0999999 2015-02-16T05:22:09.600 4.56040 -4.56040 0.569178 0.574957
run_022 330 45 30.0000 0.7-1 50.0000 10.5800 33.4200 498 140 0.0891111 2015-02-14T19:45 47 1104 0.171111 2015-02-16T03:47:53.333 6.13178 -6.13178 0.340590 0.344438
run_022 340 57 20.0000 0.7-1 50.0000 9.77000 31.4167 475 138 0.0761403 2015-02-14T19:45 48 1167 0.0999999 2015-02-16T02:00:57.895 7.91491 -7.91491 0.164105 0.165563
run_022 350 57 10.0000 0.7-1 50.0000 8.73000 28.3233 475 138 0.0831579 2015-02-14T19:45 49 1244 0.0999999 2015-02-16T00:36:55.789 9.31491 -9.31491 0.492588 0.496966
run_002 270 72 90.0000 0.7-1 50.0000 12.5100 32.3692 480 132 0.266944 2015-04-04T17:02 46 838 0.266667 2015-04-06T12:02:33.333 5.91916 5.91916 1.92987 1.94341
run_002 280 69 80.0000 0.7-1 50.0000 13.1000 33.2300 490 134 0.162899 2015-04-04T17:02 48 894 0.262319 2015-04-06T08:27:04.348 2.32754 2.32754 1.16881 1.17737
run_002 290 58 70.0000 0.7-1 50.0000 13.4300 34.1400 513 131 0.105000 2015-04-04T17:02 50 942 0.231034 2015-04-06T05:22:20.690 0.764483 -0.750690 0.498051 0.502401
run_002 300 20 60.0000 0.7-1 50.0000 13.4600 34.1400 650 36 0.0760000 2015-04-04T17:02 50 977 0.175000 2015-04-06T02:32:30.000 3.58150 -3.58150 0.125788 0.129056
run_002 310 6 50.0000 0.7-1 50.0000 11.4000 35.2200 675 22 0.0500000 2015-04-04T15:45 45 1003 0.100000 2015-04-06T01:05:00.000 5.04500 -5.04500 0.165000 0.180748
run_002 320 3 40.0000 0.7-1 50.0000 10.9200 33.2500 675 25 0.0266667 2015-04-04T15:45 46 1022 0.100000 2015-04-05T23:51:40.000 6.26667 -6.26667 0.0801388 0.0981496
run_002 330 24 30.0000 0.7-1 50.0000 10.3100 32.4700 511 145 0.0708333 2015-04-04T15:45 47 1064 0.200000 2015-04-06T00:30:00.000 5.62583 -5.62583 0.238745 0.243880
run_002 340 41 20.0000 0.7-1 50.0000 9.50000 29.9473 489 143 0.0836585 2015-04-04T15:45 47 1111 0.100000 2015-04-05T23:54:01.463 6.22585 -6.22585 0.180784 0.183030
run_002 350 45 10.0000 0.7-1 50.0000 8.50000 27.0527 498 140 0.0717778 2015-04-04T15:45 49 1200 0.117778 2015-04-05T21:19:26.667 8.80200 -8.80200 0.502353 0.508029
run_088 300 38 60.0000 0.7-1 50.0000 12.1521 34.0100 550 71 0.372105 2015-04-24T22:19 46 703 0.407895 2015-04-26T21:08:34.737 7.52895 -7.52895 0.306584 0.310699
run_088 310 62 50.0000 0.7-1 50.0000 11.8300 34.6800 431 112 0.372742 2015-04-24T21:02 46 740 0.350000 2015-04-26T23:25:13.548 5.25274 -5.25274 1.07948 1.08829
run_088 320 65 40.0000 0.7-1 50.0000 11.5100 33.7900 440 118 0.339385 2015-04-24T21:02 47 761 0.316923 2015-04-26T21:25:04.615 7.25539 -7.25539 1.03404 1.04209
run_088 330 61 30.0000 0.7-1 50.0000 10.4689 32.5596 472 126 0.296557 2015-04-24T21:02 46 771 0.390164 2015-04-26T19:00:12.787 9.67049 -9.67049 0.572954 0.577709
run_088 340 61 20.0000 0.7-1 50.0000 9.37295 30.3546 479 126 0.346229 2015-04-24T21:02 46 793 0.255738 2015-04-26T18:36:20.656 10.0692 -10.0692 0.851849 0.858918
run_088 350 67 10.0000 0.7-1 50.0000 8.46611 28.0752 483 131 0.357761 2015-04-24T21:02 47 847 0.589552 2015-04-26T16:40:42.985 11.9969 -11.9969 1.46667 1.47774
run_007 330 58 30.0000 0.7-1 50.0000 10.2990 32.3600 458 119 0.308276 2015-06-02T13:02 46 745 0.493103 2015-06-04T13:30:35.172 5.64534 -5.64534 0.717080 0.723343
run_007 340 39 20.0000 0.7-1 50.0000 8.82000 29.8423 480 141 0.319231 2015-06-02T13:02 46 826 0.394872 2015-06-04T08:37:44.615 10.5305 -10.5305 0.705956 0.715185
run_017 300 37 60.0000 0.7-1 50.0000 12.2665 33.4400 534 68 0.215405 2015-07-13T06:20 47 679 0.375676 2015-07-15T06:41:14.595 7.95703 -7.95703 0.159609 0.161810
run_017 310 50 50.0000 0.7-1 50.0000 11.7068 33.7500 464 107 0.262800 2015-07-13T06:20 46 703 0.478000 2015-07-15T07:12:50.400 7.42540 -7.42540 0.689186 0.696183
run_017 320 60 40.0000 0.7-1 50.0000 11.2300 33.1000 461 120 0.321000 2015-07-13T05:02 46 751 0.581667 2015-07-15T05:27:30.000 9.17850 -9.17850 0.961531 0.969646
run_017 330 70 30.0000 0.7-1 50.0000 10.5167 32.2797 456 127 0.346857 2015-07-13T05:02 46 799 0.458571 2015-07-15T03:48:26.571 10.8309 -10.8309 0.851405 0.857553
run_017 340 73 20.0000 0.7-1 50.0000 9.48643 30.0807 465 132 0.343425 2015-07-13T05:02 46 843 0.353425 2015-07-15T01:59:32.877 12.6475 -12.6475 1.21287 1.22127
run_017 350 75 10.0000 0.7-1 50.0000 8.54733 27.2891 472 136 0.343600 2015-07-13T05:02 47 885 0.264000 2015-07-15T00:34:27.200 14.0656 -14.0656 1.70190 1.71336
run_045 270 2 90.0000 0.7-1 50.0000 13.5500 32.9000 687 17 0.0200000 2015-09-16T21:02 50 987 0.200000 2015-09-18T05:22:00.000 2.19000 -2.19000 0.00000 0.00000
run_045 320 4 40.0000 0.7-1 50.0000 10.7300 34.5900 662 32 0.0300000 2015-09-16T19:45 46 977 0.700000 2015-09-18T05:35:00.000 1.98000 -1.98000 0.00000 0.00000
run_045 330 43 30.0000 0.7-1 50.0000 10.3284 32.2900 495 142 0.0934884 2015-09-16T21:02 47 1005 0.211628 2015-09-18T07:19:04.186 0.363953 -0.241163 0.384582 0.389133
run_045 340 24 20.0000 0.7-1 50.0000 9.26000 29.4912 511 145 0.0741667 2015-09-16T19:45 47 1037 0.137500 2015-09-18T05:15:00.000 2.31000 -2.31000 0.109735 0.112095
run_045 350 3 10.0000 0.7-1 50.0000 8.17000 26.3000 675 25 0.0700000 2015-09-16T19:45 50 1039 0.200000 2015-09-18T03:35:00.000 3.98000 -3.98000 2.38419e-07 0.00000
run_049 350 38 10.0000 0.7-1 50.0000 8.13000 27.4700 475 138 0.234474 2015-10-31T03:45 47 912 0.857894 2015-11-01T19:58:41.053 4.68158 4.68158 0.705566 0.715037
run_080 270 64 90.0000 0.7-1 50.0000 12.4800 32.6601 482 132 0.270156 2015-11-17T21:02 46 797 0.334375 2015-11-19T16:52:56.250 7.09219 7.09219 2.03442 2.05050
run_080 280 60 80.0000 0.7-1 50.0000 13.0300 33.8674 507 131 0.191833 2015-11-17T21:02 47 850 0.298334 2015-11-19T13:21:50.000 3.57417 3.57417 1.22526 1.23560
run_080 290 61 70.0000 0.7-1 50.0000 13.3600 35.0700 509 129 0.126066 2015-11-17T21:02 49 901 0.216393 2015-11-19T10:33:08.852 0.774591 0.762787 0.540619 0.545106
run_080 300 24 60.0000 0.7-1 50.0000 13.4000 35.2400 636 45 0.0995833 2015-11-17T21:02 49 935 0.220833 2015-11-19T07:44:55.000 2.04042 -2.04042 0.134210 0.137097
run_080 310 5 50.0000 0.7-1 50.0000 11.3700 34.4100 650 39 0.0360000 2015-11-17T19:45 45 956 0.100000 2015-11-19T05:55:00.000 3.88000 -3.88000 2.38419e-07 0.00000
run_080 320 57 40.0000 0.7-1 50.0000 11.6800 34.5700 501 135 0.108772 2015-11-17T21:02 47 1018 0.126316 2015-11-19T06:46:58.947 3.01123 -3.01123 0.591457 0.596714
run_080 330 44 30.0000 0.7-1 50.0000 10.4800 32.8114 497 141 0.0870454 2015-11-17T19:45 46 1065 0.115909 2015-11-19T04:41:08.182 5.11114 -5.11114 0.300410 0.303884
run_080 340 14 20.0000 0.7-1 50.0000 9.55000 29.3650 560 101 0.0678571 2015-11-17T19:45 48 1104 0.107143 2015-11-19T02:13:34.286 7.57286 -7.57286 0.0559883 0.0581018
run_085 310 45 50.0000 0.7-1 50.0000 12.0822 34.8400 486 100 0.281778 2015-11-20T22:19 46 693 0.300000 2015-11-22T21:20:00.000 6.50533 -6.50533 0.701229 0.709153
run_085 320 38 40.0000 0.7-1 50.0000 11.5100 34.0800 499 113 0.270789 2015-11-20T21:02 47 735 0.871052 2015-11-22T18:30:56.842 9.32447 -9.32447 0.628058 0.636488
run_085 330 2 30.0000 0.7-1 50.0000 9.78000 33.2500 687 17 0.0300000 2015-11-20T19:45 45 813 1.00000 2015-11-22T11:10:00.000 16.6800 -16.6800 0.0799999 0.113137
run_089 310 36 50.0000 0.7-1 50.0000 12.0689 35.2200 531 77 0.263611 2015-11-23T06:19 46 696 0.269444 2015-11-25T04:20:51.667 6.74139 -6.74139 0.628115 0.637025
